Specialty	Class	Year	Name	Value
Radiology-Nuclear Med	PGY2	2018	U.S. Senior Average Ranked Programs	1.1
Radiology-Nuclear Med	PGY2	2018	Total Average Ranked Programs	1.2
Radiology-Nuclear Med	PGY2	2018	Change in No. of Programs	1
Radiology-Nuclear Med	PGY2	2018	Change in Positions Offered	1
Radiology-Nuclear Med	PGY2	2018	Change in Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2018	Change in U.S. Senior Applicants	8
Radiology-Nuclear Med	PGY2	2018	Change in Total Applicants	6
Radiology-Nuclear Med	PGY2	2018	Change in U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2018	Change in Total Matches	1
Radiology-Nuclear Med	PGY2	2018	Change in U.S. Senior Ranked Positions	9
Radiology-Nuclear Med	PGY2	2018	Change in Total Ranked Positions	8
Radiology-Nuclear Med	PGY2	2018	Change in U.S. Senior Average Ranked Programs	0.10000000000000009
Radiology-Nuclear Med	PGY2	2018	Change in Total Average Ranked Programs	0
Radiology-Nuclear Med	PGY2	2019	No. of Programs	2
Radiology-Nuclear Med	PGY2	2019	Positions Offered	2
Radiology-Nuclear Med	PGY2	2019	Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2019	U.S. Senior Applicants	8
Radiology-Nuclear Med	PGY2	2019	Total Applicants	12
Radiology-Nuclear Med	PGY2	2019	U.S. Senior Matches	1
Radiology-Nuclear Med	PGY2	2019	Total Matches	2
Radiology-Nuclear Med	PGY2	2019	U.S. Senior Ranked Positions	12
Radiology-Nuclear Med	PGY2	2019	Total Ranked Positions	16
Radiology-Nuclear Med	PGY2	2019	U.S. Senior Average Ranked Programs	1.5
Radiology-Nuclear Med	PGY2	2019	Total Average Ranked Programs	1.3
Radiology-Nuclear Med	PGY2	2019	Change in No. of Programs	-1
Radiology-Nuclear Med	PGY2	2019	Change in Positions Offered	-1
Radiology-Nuclear Med	PGY2	2019	Change in Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2019	Change in U.S. Senior Applicants	-4
Radiology-Nuclear Med	PGY2	2019	Change in Total Applicants	-7
Radiology-Nuclear Med	PGY2	2019	Change in U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2019	Change in Total Matches	-1
Radiology-Nuclear Med	PGY2	2019	Change in U.S. Senior Ranked Positions	-1
Radiology-Nuclear Med	PGY2	2019	Change in Total Ranked Positions	-7
Radiology-Nuclear Med	PGY2	2019	Change in U.S. Senior Average Ranked Programs	0.3999999999999999
Radiology-Nuclear Med	PGY2	2019	Change in Total Average Ranked Programs	0.10000000000000009
Radiology-Nuclear Med	PGY2	2020	No. of Programs	3
Radiology-Nuclear Med	PGY2	2020	Positions Offered	3
Radiology-Nuclear Med	PGY2	2020	Unfilled Programs	1
Radiology-Nuclear Med	PGY2	2020	U.S. Senior Applicants	15
Radiology-Nuclear Med	PGY2	2020	Total Applicants	29
Radiology-Nuclear Med	PGY2	2020	U.S. Senior Matches	1
Radiology-Nuclear Med	PGY2	2020	Total Matches	2
Radiology-Nuclear Med	PGY2	2020	U.S. Senior Ranked Positions	19
Radiology-Nuclear Med	PGY2	2020	Total Ranked Positions	36
Radiology-Nuclear Med	PGY2	2020	U.S. Senior Average Ranked Programs	1.3
Radiology-Nuclear Med	PGY2	2020	Total Average Ranked Programs	1.2
Radiology-Nuclear Med	PGY2	2020	Change in No. of Programs	1
Radiology-Nuclear Med	PGY2	2020	Change in Positions Offered	1
Radiology-Nuclear Med	PGY2	2020	Change in Unfilled Programs	1
Radiology-Nuclear Med	PGY2	2020	Change in U.S. Senior Applicants	7
Radiology-Nuclear Med	PGY2	2020	Change in Total Applicants	17
Radiology-Nuclear Med	PGY2	2020	Change in U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2020	Change in Total Matches	0
Radiology-Nuclear Med	PGY2	2020	Change in U.S. Senior Ranked Positions	7
Radiology-Nuclear Med	PGY2	2020	Change in Total Ranked Positions	20
Radiology-Nuclear Med	PGY2	2020	Change in U.S. Senior Average Ranked Programs	-0.19999999999999996
Radiology-Nuclear Med	PGY2	2020	Change in Total Average Ranked Programs	-0.10000000000000009
Radiology-Nuclear Med	PGY2	2021	No. of Programs	2
Radiology-Nuclear Med	PGY2	2021	Positions Offered	2
Radiology-Nuclear Med	PGY2	2021	Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2021	U.S. Senior Applicants	8
Radiology-Nuclear Med	PGY2	2021	Total Applicants	22
Radiology-Nuclear Med	PGY2	2021	U.S. Senior Matches	1
Radiology-Nuclear Med	PGY2	2021	Total Matches	2
Radiology-Nuclear Med	PGY2	2021	U.S. Senior Ranked Positions	9
Radiology-Nuclear Med	PGY2	2021	Total Ranked Positions	26
Radiology-Nuclear Med	PGY2	2021	U.S. Senior Average Ranked Programs	1.1
Radiology-Nuclear Med	PGY2	2021	Total Average Ranked Programs	1.2
Radiology-Nuclear Med	PGY2	2021	Change in No. of Programs	-1
Radiology-Nuclear Med	PGY2	2021	Change in Positions Offered	-1
Radiology-Nuclear Med	PGY2	2021	Change in Unfilled Programs	-1
Radiology-Nuclear Med	PGY2	2021	Change in U.S. Senior Applicants	-7
Radiology-Nuclear Med	PGY2	2021	Change in Total Applicants	-7
Radiology-Nuclear Med	PGY2	2021	Change in U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2021	Change in Total Matches	0
Radiology-Nuclear Med	PGY2	2021	Change in U.S. Senior Ranked Positions	-10
Radiology-Nuclear Med	PGY2	2021	Change in Total Ranked Positions	-10
Radiology-Nuclear Med	PGY2	2021	Change in U.S. Senior Average Ranked Programs	-0.19999999999999996
Radiology-Nuclear Med	PGY2	2021	Change in Total Average Ranked Programs	0
Radiology-Nuclear Med	PGY2	2022	No. of Programs	3
Radiology-Nuclear Med	PGY2	2022	Positions Offered	3
Radiology-Nuclear Med	PGY2	2022	Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2022	U.S. Senior Applicants	18
Radiology-Nuclear Med	PGY2	2022	Total Applicants	42
Radiology-Nuclear Med	PGY2	2022	U.S. Senior Matches	2
Radiology-Nuclear Med	PGY2	2022	Total Matches	3
Radiology-Nuclear Med	PGY2	2022	U.S. Senior Ranked Positions	24
Radiology-Nuclear Med	PGY2	2022	Total Ranked Positions	54
Radiology-Nuclear Med	PGY2	2022	U.S. Senior Average Ranked Programs	1.3
Radiology-Nuclear Med	PGY2	2022	Total Average Ranked Programs	1.3
Radiology-Nuclear Med	PGY2	2022	Change in No. of Programs	1
Radiology-Nuclear Med	PGY2	2022	Change in Positions Offered	1
Radiology-Nuclear Med	PGY2	2022	Change in Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2022	Change in U.S. Senior Applicants	10
Radiology-Nuclear Med	PGY2	2022	Change in Total Applicants	20
Radiology-Nuclear Med	PGY2	2022	Change in U.S. Senior Matches	1
Radiology-Nuclear Med	PGY2	2022	Change in Total Matches	1
Radiology-Nuclear Med	PGY2	2022	Change in U.S. Senior Ranked Positions	15
Radiology-Nuclear Med	PGY2	2022	Change in Total Ranked Positions	28
Radiology-Nuclear Med	PGY2	2022	Change in U.S. Senior Average Ranked Programs	0.19999999999999996
Radiology-Nuclear Med	PGY2	2022	Change in Total Average Ranked Programs	0.10000000000000009
Surgery (Categorical)	PGY1	2012	No. of Programs	242
Surgery (Categorical)	PGY1	2012	Positions Offered	1146
Surgery (Categorical)	PGY1	2012	Unfilled Programs	2
Surgery (Categorical)	PGY1	2012	U.S. Senior Applicants	1258
Surgery (Categorical)	PGY1	2012	Total Applicants	2253
Surgery (Categorical)	PGY1	2012	U.S. Senior Matches	914
Surgery (Categorical)	PGY1	2012	Total Matches	1143
Surgery (Categorical)	PGY1	2012	U.S. Senior Ranked Positions	12802
Surgery (Categorical)	PGY1	2012	Total Ranked Positions	16206
Surgery (Categorical)	PGY1	2012	U.S. Senior Average Ranked Programs	10.2
Surgery (Categorical)	PGY1	2012	Total Average Ranked Programs	7.2
Surgery (Categorical)	PGY1	2012	Change in No. of Programs	NA
Surgery (Categorical)	PGY1	2012	Change in Positions Offered	NA
Surgery (Categorical)	PGY1	2012	Change in Unfilled Programs	NA
Surgery (Categorical)	PGY1	2012	Change in U.S. Senior Applicants	NA
Surgery (Categorical)	PGY1	2012	Change in Total Applicants	NA
Surgery (Categorical)	PGY1	2012	Change in U.S. Senior Matches	NA
Surgery (Categorical)	PGY1	2012	Change in Total Matches	NA
Surgery (Categorical)	PGY1	2012	Change in U.S. Senior Ranked Positions	NA
Surgery (Categorical)	PGY1	2012	Change in Total Ranked Positions	NA
Surgery (Categorical)	PGY1	2012	Change in U.S. Senior Average Ranked Programs	NA
Surgery (Categorical)	PGY1	2012	Change in Total Average Ranked Programs	NA
Surgery (Categorical)	PGY1	2013	No. of Programs	246
Surgery (Categorical)	PGY1	2013	Positions Offered	1185
Surgery (Categorical)	PGY1	2013	Unfilled Programs	3
Surgery (Categorical)	PGY1	2013	U.S. Senior Applicants	1295
Surgery (Categorical)	PGY1	2013	Total Applicants	2415
Surgery (Categorical)	PGY1	2013	U.S. Senior Matches	954
Surgery (Categorical)	PGY1	2013	Total Matches	1180
Surgery (Categorical)	PGY1	2013	U.S. Senior Ranked Positions	13232
Surgery (Categorical)	PGY1	2013	Total Ranked Positions	17119
Surgery (Categorical)	PGY1	2013	U.S. Senior Average Ranked Programs	10.2
Surgery (Categorical)	PGY1	2013	Total Average Ranked Programs	7.1
Surgery (Categorical)	PGY1	2013	Change in No. of Programs	4
Surgery (Categorical)	PGY1	2013	Change in Positions Offered	39
Surgery (Categorical)	PGY1	2013	Change in Unfilled Programs	1
Surgery (Categorical)	PGY1	2013	Change in U.S. Senior Applicants	37
Surgery (Categorical)	PGY1	2013	Change in Total Applicants	162
Surgery (Categorical)	PGY1	2013	Change in U.S. Senior Matches	40
Surgery (Categorical)	PGY1	2013	Change in Total Matches	37
Surgery (Categorical)	PGY1	2013	Change in U.S. Senior Ranked Positions	430
Surgery (Categorical)	PGY1	2013	Change in Total Ranked Positions	913
Surgery (Categorical)	PGY1	2013	Change in U.S. Senior Average Ranked Programs	0
Surgery (Categorical)	PGY1	2013	Change in Total Average Ranked Programs	-0.10000000000000053
Surgery (Categorical)	PGY1	2014	No. of Programs	251
Surgery (Categorical)	PGY1	2014	Positions Offered	1205
Surgery (Categorical)	PGY1	2014	Unfilled Programs	4
Surgery (Categorical)	PGY1	2014	U.S. Senior Applicants	1274
Surgery (Categorical)	PGY1	2014	Total Applicants	2382
Surgery (Categorical)	PGY1	2014	U.S. Senior Matches	922
Surgery (Categorical)	PGY1	2014	Total Matches	1198
Surgery (Categorical)	PGY1	2014	U.S. Senior Ranked Positions	13307
Surgery (Categorical)	PGY1	2014	Total Ranked Positions	17204
Surgery (Categorical)	PGY1	2014	U.S. Senior Average Ranked Programs	10.4
Surgery (Categorical)	PGY1	2014	Total Average Ranked Programs	7.2
Surgery (Categorical)	PGY1	2014	Change in No. of Programs	5
Surgery (Categorical)	PGY1	2014	Change in Positions Offered	20
Surgery (Categorical)	PGY1	2014	Change in Unfilled Programs	1
Surgery (Categorical)	PGY1	2014	Change in U.S. Senior Applicants	-21
Surgery (Categorical)	PGY1	2014	Change in Total Applicants	-33
Surgery (Categorical)	PGY1	2014	Change in U.S. Senior Matches	-32
Surgery (Categorical)	PGY1	2014	Change in Total Matches	18
Surgery (Categorical)	PGY1	2014	Change in U.S. Senior Ranked Positions	75
Surgery (Categorical)	PGY1	2014	Change in Total Ranked Positions	85
Surgery (Categorical)	PGY1	2014	Change in U.S. Senior Average Ranked Programs	0.20000000000000107
Surgery (Categorical)	PGY1	2014	Change in Total Average Ranked Programs	0.10000000000000053
Surgery (Categorical)	PGY1	2015	No. of Programs	257
Surgery (Categorical)	PGY1	2015	Positions Offered	1224
Surgery (Categorical)	PGY1	2015	Unfilled Programs	2
Surgery (Categorical)	PGY1	2015	U.S. Senior Applicants	1329
Surgery (Categorical)	PGY1	2015	Total Applicants	2414
Surgery (Categorical)	PGY1	2015	U.S. Senior Matches	979
Surgery (Categorical)	PGY1	2015	Total Matches	1222
Surgery (Categorical)	PGY1	2015	U.S. Senior Ranked Positions	13920
Surgery (Categorical)	PGY1	2015	Total Ranked Positions	17736
Surgery (Categorical)	PGY1	2015	U.S. Senior Average Ranked Programs	10.5
Surgery (Categorical)	PGY1	2015	Total Average Ranked Programs	7.3
Surgery (Categorical)	PGY1	2015	Change in No. of Programs	6
Surgery (Categorical)	PGY1	2015	Change in Positions Offered	19
Surgery (Categorical)	PGY1	2015	Change in Unfilled Programs	-2
Surgery (Categorical)	PGY1	2015	Change in U.S. Senior Applicants	55
Surgery (Categorical)	PGY1	2015	Change in Total Applicants	32
Surgery (Categorical)	PGY1	2015	Change in U.S. Senior Matches	57
Surgery (Categorical)	PGY1	2015	Change in Total Matches	24
Surgery (Categorical)	PGY1	2015	Change in U.S. Senior Ranked Positions	613
Surgery (Categorical)	PGY1	2015	Change in Total Ranked Positions	532
Surgery (Categorical)	PGY1	2015	Change in U.S. Senior Average Ranked Programs	0.09999999999999964
Surgery (Categorical)	PGY1	2015	Change in Total Average Ranked Programs	0.09999999999999964
Surgery (Categorical)	PGY1	2016	No. of Programs	260
Surgery (Categorical)	PGY1	2016	Positions Offered	1241
Surgery (Categorical)	PGY1	2016	Unfilled Programs	2
Surgery (Categorical)	PGY1	2016	U.S. Senior Applicants	1300
Surgery (Categorical)	PGY1	2016	Total Applicants	2345
Surgery (Categorical)	PGY1	2016	U.S. Senior Matches	948
Surgery (Categorical)	PGY1	2016	Total Matches	1239
Surgery (Categorical)	PGY1	2016	U.S. Senior Ranked Positions	13926
Surgery (Categorical)	PGY1	2016	Total Ranked Positions	17814
Surgery (Categorical)	PGY1	2016	U.S. Senior Average Ranked Programs	10.7
Surgery (Categorical)	PGY1	2016	Total Average Ranked Programs	7.6
Surgery (Categorical)	PGY1	2016	Change in No. of Programs	3
Surgery (Categorical)	PGY1	2016	Change in Positions Offered	17
Surgery (Categorical)	PGY1	2016	Change in Unfilled Programs	0
Surgery (Categorical)	PGY1	2016	Change in U.S. Senior Applicants	-29
Surgery (Categorical)	PGY1	2016	Change in Total Applicants	-69
Surgery (Categorical)	PGY1	2016	Change in U.S. Senior Matches	-31
Surgery (Categorical)	PGY1	2016	Change in Total Matches	17
Surgery (Categorical)	PGY1	2016	Change in U.S. Senior Ranked Positions	6
Surgery (Categorical)	PGY1	2016	Change in Total Ranked Positions	78
Surgery (Categorical)	PGY1	2016	Change in U.S. Senior Average Ranked Programs	0.1999999999999993
Surgery (Categorical)	PGY1	2016	Change in Total Average Ranked Programs	0.2999999999999998
Surgery (Categorical)	PGY1	2017	No. of Programs	267
Surgery (Categorical)	PGY1	2017	Positions Offered	1281
Surgery (Categorical)	PGY1	2017	Unfilled Programs	3
Surgery (Categorical)	PGY1	2017	U.S. Senior Applicants	1383
Surgery (Categorical)	PGY1	2017	Total Applicants	2388
Surgery (Categorical)	PGY1	2017	U.S. Senior Matches	1005
Surgery (Categorical)	PGY1	2017	Total Matches	1276
Surgery (Categorical)	PGY1	2017	U.S. Senior Ranked Positions	14840
Surgery (Categorical)	PGY1	2017	Total Ranked Positions	18323
Surgery (Categorical)	PGY1	2017	U.S. Senior Average Ranked Programs	10.7
Surgery (Categorical)	PGY1	2017	Total Average Ranked Programs	7.7
Surgery (Categorical)	PGY1	2017	Change in No. of Programs	7
Surgery (Categorical)	PGY1	2017	Change in Positions Offered	40
Surgery (Categorical)	PGY1	2017	Change in Unfilled Programs	1
Surgery (Categorical)	PGY1	2017	Change in U.S. Senior Applicants	83
Surgery (Categorical)	PGY1	2017	Change in Total Applicants	43
Surgery (Categorical)	PGY1	2017	Change in U.S. Senior Matches	57
Surgery (Categorical)	PGY1	2017	Change in Total Matches	37
Surgery (Categorical)	PGY1	2017	Change in U.S. Senior Ranked Positions	914
Surgery (Categorical)	PGY1	2017	Change in Total Ranked Positions	509
Surgery (Categorical)	PGY1	2017	Change in U.S. Senior Average Ranked Programs	0
Surgery (Categorical)	PGY1	2017	Change in Total Average Ranked Programs	0.10000000000000053
Surgery (Categorical)	PGY1	2018	No. of Programs	281
Surgery (Categorical)	PGY1	2018	Positions Offered	1319
Surgery (Categorical)	PGY1	2018	Unfilled Programs	3
Surgery (Categorical)	PGY1	2018	U.S. Senior Applicants	1351
Surgery (Categorical)	PGY1	2018	Total Applicants	2391
Surgery (Categorical)	PGY1	2018	U.S. Senior Matches	1005
Surgery (Categorical)	PGY1	2018	Total Matches	1314
Surgery (Categorical)	PGY1	2018	U.S. Senior Ranked Positions	14926
Surgery (Categorical)	PGY1	2018	Total Ranked Positions	18946
Surgery (Categorical)	PGY1	2018	U.S. Senior Average Ranked Programs	11
Surgery (Categorical)	PGY1	2018	Total Average Ranked Programs	7.9
Surgery (Categorical)	PGY1	2018	Change in No. of Programs	14
Surgery (Categorical)	PGY1	2018	Change in Positions Offered	38
Surgery (Categorical)	PGY1	2018	Change in Unfilled Programs	0
Surgery (Categorical)	PGY1	2018	Change in U.S. Senior Applicants	-32
Surgery (Categorical)	PGY1	2018	Change in Total Applicants	3
Surgery (Categorical)	PGY1	2018	Change in U.S. Senior Matches	0
Surgery (Categorical)	PGY1	2018	Change in Total Matches	38
Surgery (Categorical)	PGY1	2018	Change in U.S. Senior Ranked Positions	86
Surgery (Categorical)	PGY1	2018	Change in Total Ranked Positions	623
Surgery (Categorical)	PGY1	2018	Change in U.S. Senior Average Ranked Programs	0.3000000000000007
Surgery (Categorical)	PGY1	2018	Change in Total Average Ranked Programs	0.20000000000000018
Surgery (Categorical)	PGY1	2019	No. of Programs	304
Surgery (Categorical)	PGY1	2019	Positions Offered	1432
Surgery (Categorical)	PGY1	2019	Unfilled Programs	0
Surgery (Categorical)	PGY1	2019	U.S. Senior Applicants	1388
Surgery (Categorical)	PGY1	2019	Total Applicants	2563
Surgery (Categorical)	PGY1	2019	U.S. Senior Matches	1053
Surgery (Categorical)	PGY1	2019	Total Matches	1432
Surgery (Categorical)	PGY1	2019	U.S. Senior Ranked Positions	15873
Surgery (Categorical)	PGY1	2019	Total Ranked Positions	20820
Surgery (Categorical)	PGY1	2019	U.S. Senior Average Ranked Programs	11.4
Surgery (Categorical)	PGY1	2019	Total Average Ranked Programs	8.1
Surgery (Categorical)	PGY1	2019	Change in No. of Programs	23
Surgery (Categorical)	PGY1	2019	Change in Positions Offered	113
Surgery (Categorical)	PGY1	2019	Change in Unfilled Programs	-3
Surgery (Categorical)	PGY1	2019	Change in U.S. Senior Applicants	37
Surgery (Categorical)	PGY1	2019	Change in Total Applicants	172
Surgery (Categorical)	PGY1	2019	Change in U.S. Senior Matches	48
Surgery (Categorical)	PGY1	2019	Change in Total Matches	118
Surgery (Categorical)	PGY1	2019	Change in U.S. Senior Ranked Positions	947
Surgery (Categorical)	PGY1	2019	Change in Total Ranked Positions	1874
Surgery (Categorical)	PGY1	2019	Change in U.S. Senior Average Ranked Programs	0.40000000000000036
Surgery (Categorical)	PGY1	2019	Change in Total Average Ranked Programs	0.1999999999999993
Surgery (Categorical)	PGY1	2020	No. of Programs	328
Surgery (Categorical)	PGY1	2020	Positions Offered	1536
Surgery (Categorical)	PGY1	2020	Unfilled Programs	4
Surgery (Categorical)	PGY1	2020	U.S. Senior Applicants	1378
Surgery (Categorical)	PGY1	2020	Total Applicants	2713
Surgery (Categorical)	PGY1	2020	U.S. Senior Matches	1033
Surgery (Categorical)	PGY1	2020	Total Matches	1531
Surgery (Categorical)	PGY1	2020	U.S. Senior Ranked Positions	15493
Surgery (Categorical)	PGY1	2020	Total Ranked Positions	21980
Surgery (Categorical)	PGY1	2020	U.S. Senior Average Ranked Programs	11.2
Surgery (Categorical)	PGY1	2020	Total Average Ranked Programs	8.1
Surgery (Categorical)	PGY1	2020	Change in No. of Programs	24
Surgery (Categorical)	PGY1	2020	Change in Positions Offered	104
Surgery (Categorical)	PGY1	2020	Change in Unfilled Programs	4
Surgery (Categorical)	PGY1	2020	Change in U.S. Senior Applicants	-10
Surgery (Categorical)	PGY1	2020	Change in Total Applicants	150
Surgery (Categorical)	PGY1	2020	Change in U.S. Senior Matches	-20
Surgery (Categorical)	PGY1	2020	Change in Total Matches	99
Surgery (Categorical)	PGY1	2020	Change in U.S. Senior Ranked Positions	-380
Surgery (Categorical)	PGY1	2020	Change in Total Ranked Positions	1160
Surgery (Categorical)	PGY1	2020	Change in U.S. Senior Average Ranked Programs	-0.20000000000000107
Surgery (Categorical)	PGY1	2020	Change in Total Average Ranked Programs	0
Surgery (Categorical)	PGY1	2021	No. of Programs	331
Surgery (Categorical)	PGY1	2021	Positions Offered	1569
Surgery (Categorical)	PGY1	2021	Unfilled Programs	3
Surgery (Categorical)	PGY1	2021	U.S. Senior Applicants	1405
Surgery (Categorical)	PGY1	2021	Total Applicants	2908
Surgery (Categorical)	PGY1	2021	U.S. Senior Matches	1029
Surgery (Categorical)	PGY1	2021	Total Matches	1564
Surgery (Categorical)	PGY1	2021	U.S. Senior Ranked Positions	17076
Surgery (Categorical)	PGY1	2021	Total Ranked Positions	24269
Surgery (Categorical)	PGY1	2021	U.S. Senior Average Ranked Programs	12.2
Surgery (Categorical)	PGY1	2021	Total Average Ranked Programs	8.3
Surgery (Categorical)	PGY1	2021	Change in No. of Programs	3
Surgery (Categorical)	PGY1	2021	Change in Positions Offered	33
